"id","lokalisationsname","temporegime","temporegime_technical","umgesetzt_datum","rechtskraeftig_datum","publiziert_vsi_datum","ausnahmen_fahrverbot","fahrverbot_ssv","objectid","geometry"
"1216","Thurwiesenstrasse","Fahrverbot","T0","","","","","","3380","LINESTRING (2682586.8 1249842.9,2682590.8 1249852.9,2682593.2 1249858.6,2682595 1249862.2,2682597.2 1249865.8,2682599.8 1249869,2682602.5 1249872,2682605.5 1249874.8,2682608.8 1249877.4,2682612.2 1249879.5,2682615.8 1249881.5,2682621.8 1249885.1)"
"2480","Hirschwiesenstrasse","T50","T50","","","","","","3388","LINESTRING (2683328.8 1250398.6,2683334.2 1250405,2683340.2 1250410.8,2683346.5 1250416.1,2683353.5 1250421,2683360.5 1250425.2,2683382.8 1250437.2,2683396 1250443.8,2683409.8 1250449.2,2683424 1250453.8,2683472.5 1250468.2,2683474.8 1250478.6,2683550 1250500.9,2683611.5 1250513,2683673.8 1250519.6,2683736.5 1250520.5,2683752.5 1250519.9,2683768.5 1250520.6,2683784.5 1250522.6,2683800.2 1250526)"
"3430","Verbindung Hofwiesenstrasse Schaffhauserstrasse","T50","T50","","","","","","3414","LINESTRING (2683011 1249667.4,2683011.8 1249665.4,2683012.5 1249663.5,2683013.8 1249661.6,2683015 1249659.9,2683016.2 1249658.2,2683018 1249656.8,2683019.5 1249655.4,2683021.2 1249654.1,2683023.2 1249653,2683025.2 1249652.1,2683026.2 1249651.8)"
"2569","Hörnlistrasse","Fahrverbot","T0","","","","","","3473","LINESTRING (2684002 1250724.4,2684003.8 1250723.8,2684014 1250714.9)"
"1239","Zeppelinstrasse","T30","T30","","","","","","3541","LINESTRING (2682900 1250015.2,2682894.5 1250024,2682887 1250030.4,2682855.8 1250053)"
"1524","Bucheggplatz","T50","T50","","","","","","3569","LINESTRING (2682628.5 1250359.4,2682654.2 1250358.8,2682658 1250358.5,2682661.8 1250357.9,2682665.8 1250356.9,2682669.2 1250355.6,2682673 1250354,2682676.2 1250352.1,2682679.5 1250350,2682682.5 1250347.5,2682685.2 1250344.8,2682688 1250341.9,2682690.2 1250338.6,2682692.2 1250335.2,2682693.8 1250331.8,2682700.8 1250306,2682703 1250295.6,2682704 1250291.1,2682704.8 1250286.5,2682705.2 1250281.9,2682705.2 1250277.1,2682704.8 1250272.5,2682703.5 1250269.1,2682702.2 1250266,2682700.5 1250262.9,2682698.5 1250259.9,2682696.2 1250257.1,2682694 1250254.5,2682691.2 1250252.1,2682688.5 1250250,2682685.5 1250248.1,2682657.5 1250239.1,2682632.5 1250232.4,2682628.5 1250231.2,2682624.2 1250230.5,2682620.2 1250230.2,2682616 1250230.4,2682611.8 1250230.8,2682607.8 1250231.6,2682604.2 1250232.9,2682601 1250234.4,2682597.8 1250236.2,2682594.8 1250238.2,2682592 1250240.6,2682589.2 1250243.1,2682586.8 1250245.8,2682582.5 1250252.1,2682578.8 1250258.8,2682575.5 1250265.6,2682573 1250272.8,2682572 1250279,2682571.5 1250285.4,2682571.5 1250291.8,2682572 1250298,2682573.2 1250304.2,2682574.8 1250310.5,2682577 1250316.4,2682579.8 1250322.1,2682583 1250327.6,2682586.8 1250332.9,2682590.8 1250337.8,2682595.2 1250342.1,2682600.2 1250346.2,2682607 1250350.5,2682613.8 1250354,2682621 1250357,2682628.5 1250359.4)"
"3804","Schaffhauserstrasse","T50","T50","","","","","","3638","LINESTRING (2683064.8 1249612,2683067.8 1249630.1,2683074.2 1249671.5,2683076 1249682.5,2683087.5 1249759.6,2683091.8 1249788.8,2683098 1249831.5,2683098.2 1249833.6,2683112.5 1249887.2,2683129.5 1249939.9,2683149.8 1249991.6,2683168.5 1250037,2683184.2 1250074,2683199.8 1250111,2683214.5 1250143.5,2683226 1250169.2,2683328.8 1250398.6,2683334.5 1250415.9,2683340.5 1250433,2683347 1250450,2683356 1250467.4,2683366 1250484.1,2683377 1250500.2,2683470 1250589.6,2683505.2 1250622.9,2683514.8 1250633,2683523.8 1250643.4,2683532.8 1250654,2683538.5 1250661.5,2683544.5 1250669,2683550 1250676.8,2683550.8 1250677.8,2683551.5 1250678.8,2683552.2 1250679.6,2683586.2 1250722.6,2683620.2 1250765.5,2683673.8 1250833,2683689.5 1250851.4,2683699.8 1250863.1,2683709.2 1250875.4,2683717.8 1250888.1,2683721.8 1250894.4,2683725.8 1250900.6,2683729.5 1250906.9,2683737 1250920.8,2683743 1250935.4,2683747.5 1250950.4,2683750.5 1250965.8,2683757.8 1251012.6,2683759.5 1251022.1,2683761 1251031.6,2683762.2 1251041.1,2683763.5 1251056.2,2683764 1251071.5,2683763.8 1251086.8,2683763.2 1251141.8,2683762.2 1251156.9,2683761 1251174.4,2683758.5 1251187.2,2683755.2 1251200,2683750.8 1251212.2,2683745.5 1251224.2,2683739.2 1251235.8,2683732 1251246.6,2683731 1251248.1,2683729.8 1251249.5,2683728.8 1251251,2683722 1251259.5,2683673.8 1251319.5,2683666.8 1251328.6,2683661.5 1251336,2683656.8 1251343.5,2683652.2 1251351.2,2683644.8 1251366.9,2683638.5 1251383.1,2683634 1251399.9,2683631.2 1251412.2,2683623.5 1251450.5,2683610.2 1251511.4,2683609.8 1251512.6,2683609.5 1251514,2683609.5 1251515.2,2683609.5 1251516.6,2683609.5 1251517.9,2683609.8 1251519.2,2683610 1251520.5,2683610.5 1251521.8,2683611 1251523,2683611.8 1251524.2,2683612.5 1251525.4,2683613.2 1251526.4,2683614.2 1251527.4,2683615.2 1251528.2,2683616.2 1251529.1)"
"2757","Zeppelinstrasse","T20","T20","","","","","","3726","LINESTRING (2683002.2 1249924.9,2682993 1249942.1,2682989.2 1249948.2,2682944.2 1249981.4,2682904.8 1250009.4,2682901.2 1250013.6,2682900 1250015.2)"
"2070","Rothstrasse","T30","T30","","","","","","3822","LINESTRING (2682737.5 1249679.8,2682830 1249750.8,2682833.8 1249753.6,2682838 1249756.1,2682842.5 1249758.1,2682847.2 1249759.9,2682852.2 1249761,2682857.5 1249761.6,2682902.8 1249766.5,2682909.5 1249767.1,2682967.8 1249773.5)"
"4295","namenlos54","Fahrverbot","T0","","","","","","3767","LINESTRING (2683162.8 1251331.4,2683165.2 1251327.6,2683167.2 1251323.6,2683169 1251319.5,2683170.5 1251315.4,2683171.5 1251311,2683172.2 1251306.6,2683173 1251292.6,2683173.8 1251278.8,2683174.8 1251264.9,2683175.8 1251260.4,2683176.8 1251256.1,2683178.2 1251251.9,2683180.2 1251247.8,2683188.2 1251236.2,2683198 1251226.5)"
"3761","Wachterweg","Fahrverbot","T0","","","","","","3785","LINESTRING (2682863 1249884.6,2682798.5 1249946.8,2682728 1250015,2682703.5 1250039.9,2682681.5 1250066.9,2682662.2 1250096)"
"2085","Eggenschwilerweg","Fahrverbot","T0","","","","","","3831","LINESTRING (2683391.8 1249620.1,2683368.2 1249634.6)"
"2778","Oleanderstrasse","T20","T20","20191016000000","","","","","3885","LINESTRING (2683080.5 1251644,2683075.2 1251628.8,2682991.5 1251535.5)"
"2289","Johannes-Ott-Weg","Fahrverbot","T0","","","","","","3918","LINESTRING (2682567.2 1249966,2682610.8 1249993.8,2682657.2 1250004.8)"
"2050","Aehrenweg","T30","T30","","","","","","3966","LINESTRING (2682747.8 1251487,2682730.8 1251491.9,2682594.2 1251526.2)"
"3242","Tram Milchbuck","Fahrverbot","T0","","","","","","4088","LINESTRING (2683214.5 1250143.5,2683222.5 1250147.8,2683230.2 1250152.9,2683237.2 1250158.5,2683244 1250164.8,2683250 1250171.6,2683255.5 1250178.9,2683260.2 1250186.6)"
"4764","namenlos54","Fahrverbot","T0","","","","","","4095","LINESTRING (2683225.2 1251205.1,2683228 1251202.5,2683230.8 1251199.9,2683233.5 1251197.4,2683242.8 1251190.2,2683251.8 1251183,2683260.5 1251175.5,2683264.5 1251170.9,2683268 1251166,2683271.2 1251160.9,2683274 1251155.5,2683276 1251154,2683278 1251152.8,2683280.2 1251151.6,2683282.5 1251150.6,2683284.8 1251149.9,2683287.2 1251149.4)"
"3697","Friedheimstrasse","T50","T50","","","","","","4167","LINESTRING (2683762.2 1251041.1,2683849.8 1251024.4)"
"3698","Rötelstrasse","T50","T50","","","","","","4168","LINESTRING (2682866.8 1249525.2,2682803 1249596.4,2682792.2 1249608.8,2682782 1249621.2,2682771.8 1249634,2682737.5 1249679.8,2682716.8 1249708.5,2682699 1249733.5,2682695.5 1249738.5,2682692 1249743.5,2682688.8 1249748.5,2682680.8 1249761.5,2682673.8 1249774.9,2682667.2 1249788.5,2682665.2 1249792.5,2682661 1249802,2682645.8 1249836.1,2682639.5 1249850.2,2682634 1249862,2682628 1249873.8,2682621.8 1249885.1,2682611.5 1249902.4,2682600.5 1249919,2682588.5 1249935,2682567.2 1249966,2682563.5 1249971.5,2682560.5 1249976.2,2682558 1249981.2,2682556 1249986.5,2682554.5 1249992,2682553.5 1249997.5,2682552.8 1250003.1,2682552.8 1250008.1,2682553.2 1250013,2682554 1250017.9,2682556.5 1250033.1,2682571.8 1250107,2682575 1250137,2682577.2 1250167,2682579 1250197.1,2682575.2 1250204.9,2682576 1250238,2682574.5 1250255)"
"3369","Regensbergstrasse","T30","T30","","","","","","4171","LINESTRING (2683762.2 1251156.9,2683744.5 1251168,2683669.8 1251203.4,2683639.8 1251218.8,2683590.8 1251247.6,2683576.8 1251256,2683545 1251274.6,2683534.2 1251280.6,2683523.5 1251286.6,2683512.5 1251292.4,2683436 1251328.1,2683379.2 1251354.6,2683373.5 1251357.2,2683362.5 1251362.4,2683318.2 1251383,2683309 1251387.5,2683275.5 1251403.1,2683261.8 1251409.5,2683216.2 1251430.6,2683147.2 1251462.8,2683093.2 1251487.8)"
"4187","namenlos34","Fahrverbot","T0","","","","","","4279","LINESTRING (2683088 1251335.9,2683095.5 1251317.8,2683103.2 1251299.6,2683111.5 1251281.8,2683119.5 1251285.5,2683127.2 1251289.4,2683135 1251293.2,2683137.5 1251294.9,2683139.8 1251296.8,2683141.8 1251298.8,2683143.5 1251301,2683145.2 1251303.4,2683146.8 1251305.9,2683148.5 1251310.8,2683150.8 1251315.6,2683152.8 1251320.5,2683155.8 1251324.5,2683159 1251328.1,2683162.8 1251331.4)"
"2606","Schaffhauserplatz","T50","T50","","","","","","4296","LINESTRING (2683043.2 1249584.2,2683047 1249573.2,2683050 1249561.9,2683051.8 1249550.4,2683052.8 1249538.8,2683065.5 1249528.5,2683067.5 1249537.8,2683062.8 1249594.2,2683064.8 1249612)"
"2612","Stüssistrasse","Fahrverbot","T0","","","","","","4300","LINESTRING (2683228.8 1249900.4,2683233 1249904.5,2683237 1249909,2683240.5 1249913.8,2683243.5 1249918.8,2683246.2 1249924.1,2683248.5 1249929.5,2683263 1249981.6,2683295.8 1250099.5,2683297.2 1250106,2683301 1250119.8)"
"2064","Friedheimstrasse","T30","T30","","","","","","4320","LINESTRING (2683849.8 1251024.4,2683868.2 1251022.5,2683943.5 1251015.5)"
"2435","Allenmoosstrasse","Fahrverbot","T0","","","","","","4325","LINESTRING (2683294.8 1251049.1,2683308 1251053.9,2683321 1251058.8,2683333.8 1251063.8,2683342.8 1251065.9,2683391.5 1251083.9,2683406.8 1251087.9,2683422.2 1251090.5,2683438 1251091.8,2683453.8 1251091.5,2683469.5 1251089.9,2683507.8 1251083.6,2683546.8 1251078.8,2683576.5 1251077,2683586.8 1251076.9,2683610 1251077.9,2683618.5 1251079.1,2683627.2 1251082)"
"3706","Ringstrasse","T30","T30","","","","","","4345","LINESTRING (2683532.8 1250654,2683466.5 1250707,2683427.8 1250733.5,2683342.8 1250793.8,2683325.2 1250807.9,2683308.8 1250823.4,2683294 1250840.2,2683280.5 1250858.4,2683268.8 1250877.5,2683261.5 1250888,2683245.2 1250914,2683239 1250923.8,2683233.5 1250931.8,2683226.2 1250942.4,2683218.2 1250953.4,2683206 1250969.2,2683199 1250974.2,2683163.8 1251012.9,2683124.8 1251051.9,2683089.2 1251091.8,2683084.8 1251097.1,2682992.2 1251191.9,2682974.2 1251212.5)"
"2414","Zeppelinstrasse","T20","T20","","","","","","4431","LINESTRING (2683006.2 1249917.8,2683002.2 1249924.9)"
"4226","namenlos42","Fahrverbot","T0","","","","","","4456","LINESTRING (2683550 1250676.8,2683551.5 1250676.6,2683552.8 1250676.5,2683554 1250676.2,2683555.2 1250675.9,2683556.5 1250675.5,2683557.5 1250674.9,2683558.8 1250674.2,2683559.8 1250673.5,2683560.8 1250672.6,2683578 1250659.4)"
"3213","Nürenbergstrasse","T30","T30","","","","","","4483","LINESTRING (2682623 1249638.4,2682716.8 1249708.5)"
"3660","Dörflistrasse","T50","T50","","","","","","4504","LINESTRING (2683736.8 1250871.4,2683742.5 1250880.6,2683749 1250889.2,2683756.5 1250897.2,2683789.2 1250925.1,2683790 1250925.9,2683790.8 1250926.5,2683791.2 1250927.1,2683801 1250936.5,2683809.8 1250946.5,2683818 1250957.1,2683828.8 1250974.1,2683838 1250992,2683845.2 1251010.9,2683849.8 1251024.4,2683881.8 1251127.5,2683896.2 1251168.8,2683914.2 1251226.4,2683927.2 1251271.5,2683927.5 1251271.9,2683930.8 1251284.4,2683933.8 1251297,2683936.5 1251309.5,2683938.8 1251320.9,2683941 1251332.2,2683943 1251343.6,2683944.5 1251357,2683944.8 1251370.5,2683943.8 1251383.9,2683942 1251396.1,2683939 1251408.1,2683935.2 1251419.9,2683930.5 1251431.4,2683924.8 1251442.4,2683922 1251448.5,2683919 1251454.8,2683916.2 1251460.9,2683900.5 1251489.4,2683882.5 1251516.6,2683862.5 1251542.2,2683855.2 1251550.5,2683847.8 1251558.5,2683840 1251566.2,2683793 1251609.5,2683744.5 1251652.9,2683694 1251696.4,2683692 1251698.1,2683688 1251701.6,2683658.2 1251728.4,2683650.5 1251735.4,2683643.2 1251742.9,2683636.5 1251750.9)"
"4799","namenlos42","Fahrverbot","T0","","","","","","4544","LINESTRING (2683578 1250659.4,2683616.8 1250707.2,2683597.8 1250723.6,2683596.8 1250724,2683595.5 1250724.2,2683594.2 1250724.4,2683593.2 1250724.5,2683592 1250724.4,2683590.8 1250724.2,2683589.5 1250724,2683588.5 1250723.6,2683587.2 1250723.1,2683586.2 1250722.6)"
"4803","namenlos33","Fahrverbot","T0","","","","","","4546","LINESTRING (2683368.2 1249634.6,2683348.8 1249605.6,2683341.5 1249609.8,2683315.2 1249640.4,2683329.2 1249661.6)"
"2226","Binzmühlestrasse","T50","T50","","","","","","4555","LINESTRING (2683951.2 1252086.5,2683837.2 1252068.1,2683790.8 1252060.8,2683714 1252048.6,2683700.2 1252046.5,2683638.5 1252036.9,2683632.8 1252035.9,2683627 1252035,2683621.2 1252034.2,2683598.2 1252032.4,2683575.2 1252032.4,2683552.2 1252034.2,2683529 1252036.8,2683521.2 1252037.5,2683435.5 1252043.1,2683367.2 1252047.9,2683356.2 1252048.6,2683349.5 1252048.9,2683282 1252051.4,2683235.8 1252055.4,2683234.5 1252055.4,2683233.2 1252055.5,2683232 1252055.5,2683226.2 1252055.5,2683220.2 1252055.2,2683214.5 1252054.6,2683203.2 1252053,2683192.2 1252050.4,2683181.8 1252046.9,2683171.2 1252042.4,2683161.5 1252037.1,2683143.8 1252027,2683074.8 1251987.1,2683040.2 1251967.2,2683026.5 1251959.4,2683001.5 1251944.6,2682991.8 1251939.4,2682981.5 1251934.9,2682971 1251931.2,2682960.5 1251928.5,2682949.5 1251926.5)"
"5125","Anna-Heer-Strasse","T30","T30","","","","","","4577","LINESTRING (2683213.2 1250455.2,2683232 1250466.6,2683281 1250504.1,2683288.5 1250513.5,2683308.5 1250550.1,2683319 1250575.5,2683344.5 1250622.5,2683351.8 1250635.1,2683360 1250647.1,2683369.5 1250658.2)"
"2689","Gertrud-Kurz-Strasse","Fahrverbot","T0","","","","","","4597","LINESTRING (2682956.2 1251801.8,2682931.5 1251805.4,2682865.8 1251795.2,2682740.2 1251776.9)"
"4524","Wissmannstrasse","T20","T20","","","","","","4629","LINESTRING (2682902.8 1249766.5,2682901.2 1249773.2,2682899.5 1249777.8,2682897.8 1249782.2,2682895.8 1249786.8)"
"4340","namenlos59","Fahrverbot","T0","","","","","","4721","LINESTRING (2683507.8 1251083.6,2683508.2 1251087.6,2683513.2 1251104.2,2683523.8 1251127.4,2683525.5 1251129)"
"2984","Niklaus-Meienberg-Weg","T30","T30","20191016000000","","","","","4728","LINESTRING (2683369.2 1251886.8,2683365.2 1251892.2,2683347.2 1251926,2683303.2 1252007.6)"
"3865","Querstrasse","Fahrverbot","T0","","","","","","4850","LINESTRING (2683580.5 1251622.9,2683574 1251618.1,2683508.8 1251593.4)"
"4115","Zanggerweg","Fahrverbot","T0","20170626000000","","","","","4869","LINESTRING (2683420 1249667.1,2683444.2 1249652.5,2683445 1249652.1,2683445.5 1249651.8,2683446.2 1249651.2,2683446.8 1249650.9,2683447.5 1249650.4,2683448 1249649.9)"
"4029","Louis-Häfliger-Park","Fahrverbot","T0","","","","","","4885","LINESTRING (2682636.5 1251948,2682636 1251939.4)"
"3150","Krokusweg","T20","T20","","","","","","4965","LINESTRING (2683936.8 1250935.5,2683849.2 1250943.5,2683843.5 1250944.5,2683838 1250946,2683832.5 1250948.1,2683827.5 1250950.6,2683822.5 1250953.8,2683818 1250957.1)"
"3152","Franklinplatz","T30","T30","20170629000000","","","","","4966","LINESTRING (2683433.5 1251561.9,2683414 1251573.6)"
"3873","Max-Frisch-Platz","T30","T30","20191016000000","","","","","4973","LINESTRING (2683443.2 1251887.5,2683440 1251880.6,2683444.8 1251872.5,2683449.8 1251864.2,2683444.8 1251861.5,2683440 1251858.9,2683388.8 1251831.5,2683382 1251827.8,2683376.8 1251824.9,2683370.2 1251821.1,2683365.2 1251829.6,2683362 1251827.6,2683321.5 1251804,2683315.5 1251814.4,2683314.8 1251830,2683332.5 1251840.4,2683321.5 1251859.6,2683369.2 1251886.8)"
"3268","Erika-Mann-Strasse","T30","T30","20191016000000","","","","","5010","LINESTRING (2683136.8 1251783.2,2683143.2 1251770.5,2683072.8 1251731.9,2683064.2 1251727.1,2683020.2 1251701.8,2682983.5 1251689.6,2682975 1251693)"
"4134","namenlos40","Fahrverbot","T0","","","","","","5029","LINESTRING (2683207 1250613.9,2683198.5 1250615.2,2683190 1250616.8,2683181.5 1250618.4,2683175 1250612.8,2683168.2 1250607.6,2683161.2 1250603,2683153.8 1250599,2683146 1250595.6,2683138 1250592.9,2683134.5 1250591,2683131.2 1250589,2683128 1250586.9,2683127 1250585.9,2683126 1250584.9,2683125 1250583.6,2683124.2 1250582.5,2683123.5 1250581.1,2683123 1250579.9,2683122.5 1250578.5,2683122.2 1250577,2683122 1250575.6,2683121.8 1250574.1,2683121.5 1250571.2,2683121.2 1250568.4,2683121.5 1250565.4,2683121.5 1250564.1,2683121.5 1250562.8,2683121.8 1250561.5,2683122 1250560.2,2683122.5 1250559,2683123 1250557.9,2683123.5 1250556.6,2683124.2 1250555.6,2683133 1250542.9,2683141.8 1250530.2,2683150.8 1250517.8,2683166.2 1250493.8,2683181.8 1250469.8,2683197.2 1250445.6)"
"3101","Brunnenhofweg","Fahrverbot","T0","","","","","","5032","LINESTRING (2682867.2 1250494.1,2682846.5 1250524.4)"
"3984","Ausfahrt Hirschwiesenstrasse","T50","T50","","","","","","5113","LINESTRING (2683781.8 1250573,2683767.5 1250563.6,2683752.2 1250555.5,2683736.5 1250548.5,2683720.2 1250542.9,2683652.8 1250537.5,2683634 1250535.2,2683615.5 1250531.1,2683597.5 1250525.2,2683550 1250500.9)"
"3465","Grabenwies","T30","T30","","","","","","5133","LINESTRING (2682865.5 1250661.5,2682878.5 1250668.8,2682886.2 1250673.2,2682893.2 1250678.4,2682900 1250684,2682906 1250690.2,2682911.5 1250697.1,2682916.5 1250704.4,2682920.8 1250712,2682924.2 1250719.9,2682927.2 1250728.2,2682929.5 1250736.6,2682930.8 1250745.4,2682931.5 1250754,2682931.2 1250762.8,2682930.5 1250771.5,2682928.8 1250780.1,2682919.2 1250824.8)"
"3897","Heidegraben","Fahrverbot","T0","","","","","","5174","LINESTRING (2683287.2 1251149.4,2683283 1251158.5,2683266 1251194,2683255 1251212.6,2683240.2 1251238.8)"
"3903","Probusweg","T30","T30","","","","","","5178","LINESTRING (2683874 1250709.4,2683878.5 1250706,2683883.2 1250703,2683888.2 1250700.4,2683893.5 1250698.4,2683899 1250696.8,2683904.5 1250695.6,2683910 1250694.9,2683915.8 1250694.9,2683921.2 1250695.2,2683927 1250696.1)"
"4881","namenlos54","Fahrverbot","T0","","","","","","5194","LINESTRING (2683110.5 1251384.2,2683145 1251367.8,2683148.2 1251366.5,2683151.8 1251365.5,2683155.2 1251364.8,2683158.8 1251364.4)"
"3566","Ohmstrasse","T30","T30","20141111000000","","","","","5212","LINESTRING (2683577 1251643.5,2683573.2 1251657.2,2683570.2 1251671.2,2683568.2 1251685.4,2683565.2 1251701.1,2683562.2 1251716.8,2683559.2 1251732.4,2683542 1251785.8,2683541 1251789.6,2683540.2 1251793.5,2683539.5 1251797.5,2683537 1251818.6,2683537 1251819.8,2683537 1251820.9,2683537.2 1251822,2683537.5 1251823.1,2683537.8 1251824.1,2683538.2 1251825.1,2683539 1251826.1,2683539.5 1251827,2683540.2 1251827.9,2683541 1251828.8,2683541.8 1251829.5,2683542.8 1251830.1,2683543.8 1251830.8,2683544.8 1251831.2,2683611 1251862.1)"
"2949","Bucheggstrasse","T50","T50","","","","","","5225","LINESTRING (2682700.8 1250306,2682701.8 1250303.4,2682702.8 1250300.9,2682704 1250298.4,2682705.5 1250296.1,2682707.2 1250294,2682709.2 1250292,2682711.2 1250290.1,2682713.5 1250288.5,2682715.8 1250287,2682718.2 1250285.8,2682720.8 1250284.8,2682723.2 1250283.9,2682726 1250283.2,2682728.8 1250282.9,2682731.5 1250282.8,2682761 1250284.5,2682766 1250284.6)"
"4091","namenlos48","Fahrverbot","T0","","","","","","5278","LINESTRING (2683394.8 1249813.9,2683397 1249813.2,2683399.5 1249812.8,2683402 1249812.4,2683409.2 1249811.4,2683422 1249811.4,2683428.5 1249811.6,2683435 1249811.2,2683441.5 1249810.4,2683447.8 1249808.8,2683448.5 1249808.5,2683449 1249808.2,2683449.5 1249807.9,2683450 1249807.4,2683450.5 1249807,2683451 1249806.5,2683451.5 1249805.9,2683451.8 1249805.2,2683452.2 1249804.8,2683453.5 1249803.2,2683455 1249801.9,2683456.5 1249800.6,2683486 1249777.9)"
"4430","Wattstrasse","T20","T20","20191016000000","","","","","5288","LINESTRING (2683509.2 1251899.6,2683518.5 1251905.2,2683519.2 1251905.8,2683520 1251906.4,2683520.8 1251907,2683521.5 1251907.6,2683522 1251908.4,2683522.5 1251909.2,2683523 1251910,2683523.2 1251910.9,2683523.5 1251911.9,2683523.8 1251912.8,2683524 1251913.6,2683525.2 1251941.9)"
"4434","Annemarie-Schwarzenbach-Weg","T30","T30","20191016000000","","","","","5290","LINESTRING (2683349.5 1252048.9,2683319.8 1252017,2683303.2 1252007.6,2683265.5 1251985.9,2683232.5 1251969.4,2683227 1251958.5)"
"2844","Birchstrasse","T30","T30","","","","","","323","LINESTRING (2683118.8 1253187,2683158 1253238.9)"
"172","Bus Wende Waidhof","Fahrverbot","T0","","","","","","374","LINESTRING (2681947.2 1253138.2,2681962.2 1253128.6,2681975 1253124.2)"
"627","Schönauweg","T30","T30","","","","","","402","LINESTRING (2683228.2 1253532.4,2683234.2 1253531.9,2683240.2 1253530.8,2683246 1253529.1,2683251.8 1253527.1,2683257.2 1253524.5,2683262.5 1253521.5,2683304.8 1253486.2)"
"1569","Köschenrütistrasse","Fahrverbot","T0","","","","","","437","LINESTRING (2682851.8 1253684.8,2682849.5 1253705.9,2682849 1253727,2682849.2 1253748.2,2682850 1253769.4,2682853.8 1253802,2682858.8 1253844.8)"
